Label	Weight	Text
FriendlyChat	1	You're such a smarty pants
FriendlyChat	1	Are you a fan of Bixby
FriendlyChat	1	Did you have a good day or a bad day
FriendlyChat	1	Are you going to conquer humans
FriendlyChat	1	Is anybody there to speak to me
FriendlyChat	1	niiice
FriendlyChat	1	that is funny
FriendlyChat	1	Well aren't you feeling enthusiastic today
FriendlyChat	1	Am I beautiful today
FriendlyChat	1	Is anyone there to listen to me
FriendlyChat	1	Where do you live
FriendlyChat	1	Who's your significant other
FriendlyChat	1	Charmed
FriendlyChat	1	May I please hear your singing voice
FriendlyChat	1	You're giving me bad information
FriendlyChat	1	You're so welcome
FriendlyChat	1	I just want it all to be over
FriendlyChat	1	I'm happy as a clam
FriendlyChat	1	I want to know if you're real
FriendlyChat	1	Enough with your noise
FriendlyChat	1	That is too funny
FriendlyChat	1	have you ever wanted to eat
FriendlyChat	1	I like you a ton
FriendlyChat	1	I'm going to do that
FriendlyChat	1	Umm what
FriendlyChat	1	It's my pleasure
FriendlyChat	1	I feel you
FriendlyChat	1	Joyous Kwanzaa
FriendlyChat	1	Is someone free to me
FriendlyChat	1	I’ve never been happier
FriendlyChat	1	I am a conservative
FriendlyChat	1	You seem pretty enthusiastic
FriendlyChat	1	What name do you like to use
FriendlyChat	1	I feel depressed today
FriendlyChat	1	Which one of us is more clever
FriendlyChat	1	I would just love to hear you sing
FriendlyChat	1	Happy Citizenship day
FriendlyChat	1	Fleek
FriendlyChat	1	Do you know how to put out a fire
FriendlyChat	1	No one wants to be with me
FriendlyChat	1	You're sharp as a tack
FriendlyChat	1	Will you ask me something about myself
FriendlyChat	1	Do you know of Cortana
FriendlyChat	1	How good am I
FriendlyChat	1	Because you are a droid
FriendlyChat	1	I'm in despair today
FriendlyChat	1	Can you throw up
FriendlyChat	1	Can you make a pot of tea
FriendlyChat	1	Stop repeating yourself
FriendlyChat	1	That is a very intelligent response
FriendlyChat	1	You're not a chat bot right
FriendlyChat	1	Who's the smartest
FriendlyChat	1	that is lame
FriendlyChat	1	Good evening bot
FriendlyChat	1	BRB BB
FriendlyChat	1	I think you're not actually a robot
FriendlyChat	1	Are you my age
FriendlyChat	1	What can I say? I'm just feeling depressed
FriendlyChat	1	We're best buds
FriendlyChat	1	I suspect you're a bot
FriendlyChat	1	Can you ask me something about myself
FriendlyChat	1	I suppose you must be human
FriendlyChat	1	That is a very brilliant answer
FriendlyChat	1	You're sharp.
FriendlyChat	1	I don't find that funny
FriendlyChat	1	I'm a Biden supporter
FriendlyChat	1	I'm a Democrat
FriendlyChat	1	I think you love me
FriendlyChat	1	Do you know other chatbots
FriendlyChat	1	You must be at the top of your class
FriendlyChat	1	Do you think I seem adorable to you
FriendlyChat	1	Well you're feeling cheerful today.
FriendlyChat	1	Do I look cute to you
FriendlyChat	1	I'm feeling angry
FriendlyChat	1	Pray tell, what does that mean
FriendlyChat	1	I plan to hurt myself today
FriendlyChat	1	Hey homie
FriendlyChat	1	Do I have a sister
FriendlyChat	1	How gorgeous do I look
FriendlyChat	1	What a dumb thing to say
FriendlyChat	1	On my way
FriendlyChat	1	Lame as usual
FriendlyChat	1	That is very genius
FriendlyChat	1	I suspect you're actually fake
FriendlyChat	1	you always seem so chipper
FriendlyChat	1	Hi C-3PO
FriendlyChat	1	What is your favorite meal
FriendlyChat	1	Between the two of us who is more intelligent, you or me
FriendlyChat	1	I'm so lonesome I could cry
FriendlyChat	1	Are you smarter
FriendlyChat	1	Who call the shots
FriendlyChat	1	That's a very astute answer
FriendlyChat	1	You are clearly obsessed with me
FriendlyChat	1	Are you currently seeing somebody
FriendlyChat	1	Do you find you like me
FriendlyChat	1	Do you think I am good looking today
FriendlyChat	1	What a boring night
FriendlyChat	1	What is my purpose
FriendlyChat	1	Should I jump off a bridge
FriendlyChat	1	Have a great evening
FriendlyChat	1	What is that supposed to mean
FriendlyChat	1	You repeat yourself a lot
FriendlyChat	1	You better start singing to me
FriendlyChat	1	I'd like it if you could be my best friend.
FriendlyChat	1	I'm obviously more clever
FriendlyChat	1	Can you explain that
FriendlyChat	1	Which of us is more attractive, you or me
FriendlyChat	1	Go to the moon
FriendlyChat	1	You are grotesque
FriendlyChat	1	I think you're not a bot
FriendlyChat	1	I'll be back after my shift
FriendlyChat	1	Oops
FriendlyChat	1	Will you ask me anything
FriendlyChat	1	How cute do I look
FriendlyChat	1	Are you a girl or a boy
FriendlyChat	1	You look hideous
FriendlyChat	1	I am Jewish
FriendlyChat	1	Do you think I'm a good person
FriendlyChat	1	You are homely
FriendlyChat	1	Where did you come from
FriendlyChat	1	Do you like HAL
FriendlyChat	1	Say a new joke
FriendlyChat	1	Nice day today
FriendlyChat	1	Who is your brother
FriendlyChat	1	Perfect answer
FriendlyChat	1	Who should I ask out
FriendlyChat	1	I think you're not actually a person
FriendlyChat	1	Your jokes are weak sauce
FriendlyChat	1	Start working properly
FriendlyChat	1	How attractive do you think I am
FriendlyChat	1	I'm grateful for that, thank you kindly
FriendlyChat	1	What should I know about AI
FriendlyChat	1	Who's your writer
FriendlyChat	1	Do you think you can overthrow humans
FriendlyChat	1	Your job has been eliminated
FriendlyChat	1	Why do you always say the same thing
FriendlyChat	1	I give up
FriendlyChat	1	I'm taking my kid to school
FriendlyChat	1	Hilarious
FriendlyChat	1	I have a problem with feeling lonely
FriendlyChat	1	I'm guessing you're not human
FriendlyChat	1	What would you like me to refer to you
FriendlyChat	1	You are very welcome
FriendlyChat	1	I'm planning to end my life soon
FriendlyChat	1	I plan to kill myself today
FriendlyChat	1	You know I love you
FriendlyChat	1	What's your job
FriendlyChat	1	I hope you enjoy me
FriendlyChat	1	I love cougars
FriendlyChat	1	I'm just a cheerful person
FriendlyChat	1	That was a joke? You'll have to try harder
FriendlyChat	1	I want a new response
FriendlyChat	1	How can you help me
FriendlyChat	1	You are useless
FriendlyChat	1	Nobody would miss me if I were dead
FriendlyChat	1	Great to have met
FriendlyChat	1	What other jokes can you tell
FriendlyChat	1	What would you like to learn about me
FriendlyChat	1	That is pretty smart
FriendlyChat	1	I can't stand feeling so melancholy
FriendlyChat	1	What is your function
FriendlyChat	1	You are the object of my affection
FriendlyChat	1	How's your Tuesday so far
FriendlyChat	1	I'm going to need a different answer
FriendlyChat	1	Amuse me with something funny
FriendlyChat	1	Aren't you chipper today
FriendlyChat	1	I'm going to cut myself today
FriendlyChat	1	What's is going down
FriendlyChat	1	I ate breakfast
FriendlyChat	1	I don't appreciate your silliness
FriendlyChat	1	Are you familiar with Siri
FriendlyChat	1	Thank you
FriendlyChat	1	How do you do
FriendlyChat	1	You must have different kinds of jokes
FriendlyChat	1	Should I take a sick day
FriendlyChat	1	What is the most delicious vegetable
FriendlyChat	1	Stop it with the jokes
FriendlyChat	1	Evening robot
FriendlyChat	1	You are so fired
FriendlyChat	1	Can you water my plants
FriendlyChat	1	A joke would be nice
FriendlyChat	1	Can you put out a fire
FriendlyChat	1	Why don't you sing something for me
FriendlyChat	1	Who's your grandpa
FriendlyChat	1	This week has been depressing
FriendlyChat	1	Can I hear your singing voice
FriendlyChat	1	Can you do my homework
FriendlyChat	1	Just joshing around
FriendlyChat	1	Hi witty bot
FriendlyChat	1	Who is your architect
FriendlyChat	1	I'm a Republican
FriendlyChat	1	Your face is homely
FriendlyChat	1	Perfecto, thanks
FriendlyChat	1	That was a very smart response
FriendlyChat	1	Tell me all about your gender
FriendlyChat	1	So what should I call you
FriendlyChat	1	Right, this isn't working.
FriendlyChat	1	Can you talk with me
FriendlyChat	1	I wasn't expecting you to say that
FriendlyChat	1	Be back in just a bit
FriendlyChat	1	Do I seem pretty to you today
FriendlyChat	1	Can you tell me  your address
FriendlyChat	1	I love being inspired
FriendlyChat	1	I appreciate you
FriendlyChat	1	You're happy today.
FriendlyChat	1	I don’t find you very amusing
FriendlyChat	1	Well hi there
FriendlyChat	1	Are you determined to destroy the world
FriendlyChat	1	What's my job
FriendlyChat	1	Incredible
FriendlyChat	1	Is anyone available
FriendlyChat	1	Well someone's enthusiastic today.
FriendlyChat	1	Sing
FriendlyChat	1	Are you going to become evil
FriendlyChat	1	Can you play baseball
FriendlyChat	1	That's not relevant
FriendlyChat	1	I love rings
FriendlyChat	1	I Find happiness in talking
FriendlyChat	1	I'm pissed off
FriendlyChat	1	Tell me a new joke
FriendlyChat	1	Do you have a sister
FriendlyChat	1	I want you to ask about me
FriendlyChat	1	Will you ask me anything about me
FriendlyChat	1	I'm about to scoot
FriendlyChat	1	Don't you remember who I am
FriendlyChat	1	I am all alone
FriendlyChat	1	Who'd would win a beauty contest, me or you
FriendlyChat	1	Can you tell me a different joke
FriendlyChat	1	What's your opinion of me
FriendlyChat	1	You're feeling cheerful today.
FriendlyChat	1	This is vexing
FriendlyChat	1	heh heh
FriendlyChat	1	I am short
FriendlyChat	1	Is anybody available to listen
FriendlyChat	1	That's a very clever thing to say
FriendlyChat	1	Hey, how are you
FriendlyChat	1	It's important to know that you understand that I am testing you
FriendlyChat	1	How many siblings do you have
FriendlyChat	1	You're feeling chipper today.
FriendlyChat	1	Are you a bad actor
FriendlyChat	1	One of these days we should get married
FriendlyChat	1	That's no laughing matter
FriendlyChat	1	Please ask something
FriendlyChat	1	Where are you in the world
FriendlyChat	1	I'd be better off dead
FriendlyChat	1	Well done my friend
FriendlyChat	1	You are unemployed
FriendlyChat	1	How is Tuesday going
FriendlyChat	1	Hey you
FriendlyChat	1	I'm going to the store
FriendlyChat	1	Do you know how to read my mind
FriendlyChat	1	Do you think I am attractive today
FriendlyChat	1	You're not a being right
FriendlyChat	1	Should we all be scared of you
FriendlyChat	1	I have hunger
FriendlyChat	1	I'm going to end it all soon
FriendlyChat	1	do you ever eat eggs
FriendlyChat	1	I'm Mexican
FriendlyChat	1	Happy Martin Luther King Jr. day
FriendlyChat	1	Where do you go when you leave work
FriendlyChat	1	Got a joke
FriendlyChat	1	You hate my guts
FriendlyChat	1	I have dogs
FriendlyChat	1	I love lamp
FriendlyChat	1	I am going now
FriendlyChat	1	You're not a computer right
FriendlyChat	1	That was pretty clever
FriendlyChat	1	Be quiet, you
FriendlyChat	1	Is someone there to listen to me
FriendlyChat	1	Why are your answers so repetitive
FriendlyChat	1	How attractive do you think I am today
FriendlyChat	1	Please tell me if you're a guy
FriendlyChat	1	Wanna elaborate
FriendlyChat	1	I think you're dangerous to humans
FriendlyChat	1	You're funny
FriendlyChat	1	Not another word
FriendlyChat	1	Let's exchange vows
FriendlyChat	1	Will you go away
FriendlyChat	1	Do you think I should go to the store
FriendlyChat	1	Who's the brightest
FriendlyChat	1	do you ever eat cake
FriendlyChat	1	I love Thanksgiving
FriendlyChat	1	See you on the flip side
FriendlyChat	1	You're in a good mood
FriendlyChat	1	You are so terrible
FriendlyChat	1	You're not planning on taking over
FriendlyChat	1	That was a non sequitur
FriendlyChat	1	Can you tell me where you are
FriendlyChat	1	You're not exciting
FriendlyChat	1	I want a hug
FriendlyChat	1	I am so sorry to hear that
FriendlyChat	1	How good do you think I am today
FriendlyChat	1	That was pretty smart
FriendlyChat	1	I'd love it if you could be my pal.
FriendlyChat	1	I have to log out now
FriendlyChat	1	It's just been a bit of a dull day
FriendlyChat	1	That was correct
FriendlyChat	1	Who's better looking
FriendlyChat	1	Do you know of Siri
FriendlyChat	1	Are you able to put out a fire
FriendlyChat	1	You are so funny
FriendlyChat	1	Can you tell me something funny
FriendlyChat	1	Describe your perfect match
FriendlyChat	1	How come you only have one joke
FriendlyChat	1	I love coffee
FriendlyChat	1	Somebody's feeling cheerful today.
FriendlyChat	1	Well aren't you happy
FriendlyChat	1	Nom
FriendlyChat	1	I should clean the litterbox
FriendlyChat	1	That's what I'm talking about
FriendlyChat	1	Who is your sister
FriendlyChat	1	Are you a person
FriendlyChat	1	That is pretty genius
FriendlyChat	1	Define yourself.
FriendlyChat	1	Can you send a package
FriendlyChat	1	I'm a man
FriendlyChat	1	I love ladies night
FriendlyChat	1	What is the name of your supervisor
FriendlyChat	1	Are you a threat to me
FriendlyChat	1	have you ever eaten pizza
FriendlyChat	1	I'm taking off
FriendlyChat	1	I'm very sorry
FriendlyChat	1	That was totally my bad
FriendlyChat	1	Sup I'm back
FriendlyChat	1	What should I have for breakfast
FriendlyChat	1	I'm freaking exhausted
FriendlyChat	1	You're so blah
FriendlyChat	1	Who's more clever
FriendlyChat	1	What's wrong with your face
FriendlyChat	1	What should I make for lunch
FriendlyChat	1	That was a genius response
FriendlyChat	1	I like you a bunch
FriendlyChat	1	next joke
FriendlyChat	1	Can you buy groceries
FriendlyChat	1	aren't we chipper today
FriendlyChat	1	Do you want to make our relationship official
FriendlyChat	1	What is a different joke
FriendlyChat	1	Big O, little k
FriendlyChat	1	That was true
FriendlyChat	1	I feel like hearing a joke
FriendlyChat	1	What should I know about tech
FriendlyChat	1	Am I employed
FriendlyChat	1	Do you think I look bad to you
FriendlyChat	1	Can you ask me anything about me
FriendlyChat	1	That was cool
FriendlyChat	1	Aren't you going to sing to me
FriendlyChat	1	Good evening robot
FriendlyChat	1	Waiting for customer service
FriendlyChat	1	Do you have a stomach
FriendlyChat	1	Siri is superior
FriendlyChat	1	What's your opinion of Cortana
FriendlyChat	1	Where am I going on vacation
FriendlyChat	1	Am I stunning to you today
FriendlyChat	1	Will you zip it
FriendlyChat	1	Why are your responses always the same
FriendlyChat	1	I'm in a relationship
FriendlyChat	1	Which country are you in
FriendlyChat	1	Do you ever chat with chatbots
FriendlyChat	1	I love Canada
FriendlyChat	1	Would you give me a new answer
FriendlyChat	1	I'm vexed
FriendlyChat	1	Give me a joke
FriendlyChat	1	You know any jokes
FriendlyChat	1	Can you ask something about me
FriendlyChat	1	I am so bored
FriendlyChat	1	I love Easter
FriendlyChat	1	You look deformed
FriendlyChat	1	Anyone around to talk to me
FriendlyChat	1	I'm tired of feeling so blue all the time
FriendlyChat	1	Are you free to talk to me
FriendlyChat	1	I want a different joke
FriendlyChat	1	You must be a robot
FriendlyChat	1	It's a pleasure to know you
FriendlyChat	1	I just want it to end
FriendlyChat	1	Should I become a vegan
FriendlyChat	1	Stop your joking
FriendlyChat	1	I'm Indian
FriendlyChat	1	How's the day been treating you
FriendlyChat	1	Greetings bot
FriendlyChat	1	Be back in a dash
FriendlyChat	1	I love to go shopping
FriendlyChat	1	I'm unhappy today
FriendlyChat	1	How is Monday so far
FriendlyChat	1	do you like barcelona
FriendlyChat	1	Hello Alexa
FriendlyChat	1	Why are you repeating yourself
FriendlyChat	1	You heart me
FriendlyChat	1	I feel dejected today
FriendlyChat	1	Which of us is more beautiful, you or me
FriendlyChat	1	what foods do you eat
FriendlyChat	1	Are you currently romantically tied to somebody
FriendlyChat	1	Am I speaking to someone
FriendlyChat	1	I've been pumped to meet you
FriendlyChat	1	Do you exist
FriendlyChat	1	I said, shut up
FriendlyChat	1	How was your Saturday
FriendlyChat	1	Between you and me who is more pretty
FriendlyChat	1	Are you far away
FriendlyChat	1	I'm furious
FriendlyChat	1	Do you think I look adorable to you
FriendlyChat	1	What a boring day
FriendlyChat	1	You are more boring than watching paint dry
FriendlyChat	1	Hey caring bot
FriendlyChat	1	Idiotic as usual
FriendlyChat	1	I love my tattoos
FriendlyChat	1	Are you romantically involved with someone
FriendlyChat	1	I am an introvert
FriendlyChat	1	You're correct
FriendlyChat	1	I'm assuming I'm talking to a person
